iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices
172,0.241,1857.77,120.162,1978.3,598,1239
173,0.361,4323.67,28.237,4352.45,602,1247
174,0.35,5174.82,110.232,5285.52,608,1259
175,0.353,3313.51,22.504,3336.51,612,1267
176,0.304,1539.09,110.941,1650.43,614,1271
177,0.303,4695.03,93.304,4788.73,620,1283
178,0.285,3604.69,102.597,3707.66,624,1291
179,0.256,3508.43,28.701,3537.48,628,1299
180,0.293,1340.58,113.941,1454.92,630,1303
181,0.233,1558.9,111.82,1671.04,632,1307
182,0.26,2588.68,188.569,2777.6,634,1311
183,0.521,0.114,267.997,268.734,634,1311
184,1.484,0.309,468.269,470.156,634,1311
185,0.264,0.142,233.267,233.839,634,1311
186,2.83,10763.5,171.274,10937.8,638,1319
187,0.358,4236.86,27.526,4264.86,642,1327
188,0.221,1482.52,171.588,1654.49,644,1331
189,0.254,3990.72,27.368,4018.45,648,1339
190,0.21,1807.35,187.172,1994.87,650,1343
191,0.224,5523.73,102.393,5626.46,655,1354
192,0.384,0.112,230.08,230.717,655,1354
193,0.102,4016.32,118.314,4134.88,659,1362
194,0.278,6293.12,23.959,6317.53,665,1374
195,0.244,3135.29,23.203,3158.84,669,1382
196,101.447,3563.38,105.865,3770.83,673,1390
197,0.335,6523.73,108.488,6632.66,681,1406
198,0.144,12040.9,47.291,12088.5,686,1417
199,0.394,0.222,220.55,221.273,686,1417
200,0.158,6949.56,34.759,6984.58,690,1425
201,0.294,1601.89,144.376,1746.69,692,1429
202,0.233,3960.14,29.491,3989.96,696,1437
203,0.245,2040.89,171.147,2212.38,698,1441
204,0.242,2444.6,141.493,2586.43,700,1445
205,0.236,4230.39,34.672,4265.42,704,1453
206,0.237,1965.11,161.998,2127.48,706,1457
207,0.252,7765.96,129.314,7895.63,714,1473
208,0.243,0.075,233.686,234.096,714,1473
209,0.074,0.139,142.321,142.627,714,1473
210,0.068,0.153,166.776,167.089,714,1473
211,0.09,5555.6,32.121,5587.96,719,1484
212,0.279,0.084,198.655,199.112,719,1484
213,0.067,7534.1,149.088,7683.39,727,1500
214,0.231,2022.84,169.238,2192.41,729,1504
215,0.314,0.09,261.742,262.322,729,1504
216,0.088,2343.36,142.74,2486.29,731,1508
217,0.192,2549.56,147.736,2697.63,733,1512
218,0.287,4311.86,149.562,4461.9,737,1520
219,107.019,4086.59,26.138,4219.94,741,1528
220,0.316,0.124,296.964,297.518,741,1528
221,0.234,1947.34,183.972,2131.72,743,1532
222,0.28,6108.57,31.721,6140.71,749,1544
223,0.357,1801.42,181.126,1982.99,751,1548
224,0.418,7293.11,132.772,7426.44,758,1563
225,0.335,0.036,187.08,187.544,758,1563
226,0.116,0.131,152.222,152.562,758,1563
227,0.099,1830.29,160.792,1991.3,760,1567
228,0.174,0.195,196.703,197.181,760,1567
229,105.052,1855.98,165.734,2126.9,762,1571
230,0.221,1707.02,184.116,1891.51,764,1575
231,0.215,1623.77,164.864,1788.96,766,1579
232,0.208,0.056,333.655,334.023,766,1579
233,0.139,3349.72,35.697,3385.73,770,1587
234,0.22,0.253,192.732,193.324,770,1587
235,0.067,4327.69,128.52,4456.44,775,1598
236,0.259,0.178,238.841,239.391,775,1598
237,99.556,1136.49,168.82,1405.07,776,1601
238,0.278,1750.67,201.222,1952.29,778,1605
239,0.275,2393.59,190.454,2584.42,780,1609
240,0.231,4176.77,166.605,4343.75,784,1617
241,0.336,1813.76,181.485,1995.76,786,1621
242,0.223,6408.86,162.601,6571.78,793,1636
243,0.229,0.059,216.878,217.259,793,1636
244,0.196,2074.19,195.419,2269.93,795,1640
245,0.201,0.099,250.261,250.683,795,1640
246,0.068,8504.15,173.372,8677.7,802,1655
247,0.226,0.079,230.17,230.591,802,1655
248,0.067,5918.72,145.703,6064.59,808,1667
249,0.374,0.084,307.907,308.458,808,1667
250,0.109,0.15,263.165,263.55,808,1667
251,101.346,1357.09,140.387,1598.95,809,1670
252,0.27,4327.25,151.708,4479.35,813,1678
253,0.258,3615.97,50.07,3666.46,817,1686
254,106.456,1684.74,212.056,2003.41,819,1690
255,101.018,2097.76,209.039,2407.95,821,1694
256,104.757,942.524,147.09,1194.5,822,1697
257,0.399,3931.22,151.482,4083.22,826,1705
258,0.405,0.169,321.705,322.447,826,1705
259,0.112,3029.91,153.273,3183.42,829,1712
260,0.277,4556.78,184.255,4741.43,834,1723
261,0.252,976.9,165.037,1142.31,835,1726
262,0.281,1519.14,222.581,1742.13,837,1730
263,0.289,0.233,320.243,320.859,837,1730
264,0.095,0.039,289.483,289.708,837,1730
265,115.8,1668.3,206.07,1990.32,839,1734
266,0.195,3615.81,166.758,3782.9,843,1742
267,0.277,0.078,310.558,311.066,843,1742
268,0.119,5219.48,44.871,5264.6,848,1753
269,0.281,1738.29,203.674,1942.35,850,1757
270,0.248,3857.85,161.278,4019.49,854,1765
271,0.289,1747.54,217.657,1965.58,856,1769
272,0.247,2360.3,224.611,2585.3,858,1773
273,0.417,2366.05,238.011,2604.6,860,1777
274,0.252,1069.15,174.748,1244.24,861,1780
275,0.213,11012.2,233.185,11245.8,869,1796
276,0.242,2980.24,226.538,3207.16,871,1800
277,0.213,0.16,349.673,350.153,871,1800
278,0.063,0.034,342.546,342.748,871,1800
279,0.117,8841.4,203.837,9045.54,877,1812
280,135.872,1873.29,217.721,2227.02,879,1816
281,0.302,0.232,370.594,371.294,879,1816
282,0.194,0.238,368.936,369.473,879,1816
283,0.073,3807.4,163.716,3971.36,883,1824
284,1.2,7521.12,202.763,7725.24,891,1840
285,115.904,1790.83,246.667,2153.55,893,1844
286,0.324,3865.7,38.883,3905.02,897,1852
287,115.526,1775.33,241.155,2132.14,899,1856
288,0.203,7502.38,209.809,7712.52,907,1872
289,0.223,4200.46,163.363,4364.16,911,1880
290,119.828,2178.29,231.846,2530.17,913,1884
291,0.381,0.163,415.983,416.634,913,1884
292,0.069,3988.76,42.527,4031.47,917,1892
293,0.235,0.127,421.794,422.273,917,1892
294,0.054,0.106,331.732,331.985,917,1892
295,0.116,0.107,373.174,373.49,917,1892
296,0.119,4011.04,203.245,4214.57,921,1900
297,121.47,1220.08,201.935,1543.64,922,1903
298,0.149,6306.51,48.725,6355.53,928,1915
299,0.299,3534.43,259.605,3794.47,931,1922
300,0.356,0.102,333.297,333.916,931,1922
301,122.058,2251.4,246.128,2619.8,933,1926
302,0.372,3757.73,46.773,3804.99,937,1934
303,0.272,4522.16,195.442,4717.98,941,1942
304,0.305,4449.54,227.997,4677.97,945,1950
305,121.29,4119.69,191.467,4432.62,949,1958
306,0.225,0.152,364.818,365.316,949,1958
307,0.102,1013.86,227.777,1241.87,950,1961
308,0.367,4425.67,60.832,4487.01,954,1969
309,0.407,0.165,482.798,483.49,954,1969
310,126.702,4441.2,220.064,4788.12,958,1977
311,0.329,0.23,368.946,369.612,958,1977
312,0.22,1826.66,279.49,2106.48,960,1981
313,127.141,4379.91,216.132,4723.33,964,1989
314,0.375,0.148,296.234,296.862,964,1989
315,0.108,1794.31,252.772,2047.32,966,1993
316,0.36,6393.26,210.74,6604.5,972,2005
317,0.375,6182.4,242.141,6425.06,978,2017
318,0.332,0.096,313.648,314.181,978,2017
319,0.134,4025.86,210.571,4236.68,982,2025
320,0.33,1961.35,244.376,2206.17,984,2029
321,0.268,0.242,467.203,467.82,984,2029
322,0.136,1756.3,245.836,2002.41,986,2033
323,0.243,2259.36,296.478,2556.22,988,2037
324,0.325,1836.06,268.371,2104.92,990,2041
325,0.298,1984.13,242.36,2226.91,992,2045
326,0.457,0.078,343.275,343.923,992,2045
327,0.201,0.088,461.482,461.882,992,2045
328,0.116,2103.13,313.236,2416.62,994,2049
329,0.343,0.106,499.122,499.69,994,2049
330,0.176,899.353,210.394,1110.03,995,2052
331,0.115,4096.93,49.037,4146.2,999,2060
332,0.356,0.262,294.956,295.712,999,2060
333,0.101,1904.79,283.629,2188.67,1001,2064
334,0.36,1840.27,293.658,2134.4,1003,2068
335,125.515,1868.26,266.81,2260.7,1005,2072
336,0.28,1934.73,299.081,2234.19,1007,2076
337,0.296,1866.96,294.857,2162.26,1009,2080
338,0.229,0.212,462.547,463.09,1009,2080
339,0.107,2399.85,291.225,2691.3,1011,2084
340,0.346,0.124,423.409,423.998,1011,2084
341,0.116,0.153,475.88,476.255,1011,2084
342,0.119,1926.74,272.897,2199.9,1013,2088
343,0.234,2272.22,314.24,2586.8,1015,2092
344,0.296,0.097,500.904,501.424,1015,2092
345,0.338,0.074,475.566,476.101,1015,2092
346,164.518,6149.72,303.069,6617.47,1017,2096
347,1.104,3645.18,537.357,4183.76,1019,2100
348,0.4,4613.18,404.281,5017.99,1021,2104
349,0.302,4574.86,272.172,4847.52,1025,2112
350,0.334,2088.69,265.803,2355,1027,2116
351,0.224,0.195,454.394,454.906,1027,2116
352,0.188,0.041,378.311,378.66,1027,2116
353,0.123,2012.22,259.292,2271.74,1029,2120
354,0.186,2050.23,341.197,2391.78,1031,2124
355,0.169,3587.86,44.34,3632.48,1034,2131
356,0.265,1987.85,296.836,2285.13,1036,2135
357,0.273,0.097,453.886,454.374,1036,2135
358,0.099,0.118,307.491,307.839,1036,2135
359,0.096,0.18,412.569,412.944,1036,2135
360,0.096,0.055,440.069,440.325,1036,2135
361,0.139,2575.26,282.65,2858.15,1038,2139
362,0.194,0.089,491.998,492.398,1038,2139
363,0.162,0.033,282.51,282.801,1038,2139
364,0.177,0.133,398.117,398.524,1038,2139
365,0.124,2328.92,267.69,2596.84,1040,2143
366,0.257,0.044,489.323,489.734,1040,2143
367,132.826,2200.62,243.48,2577.11,1042,2147
368,0.225,4585.98,60.333,4646.71,1046,2155
369,0.246,0.14,479.319,479.787,1046,2155
370,0.153,0.149,409.27,409.664,1046,2155
371,0.09,1942.75,263.627,2206.61,1048,2159
372,0.22,4383.8,228.001,4612.18,1052,2167
373,0.209,2007.59,285.354,2293.28,1054,2171
374,0.164,0.075,526.186,526.547,1054,2171
375,124.079,2126.95,338.477,2589.65,1056,2175
376,0.285,4454.65,204.917,4659.97,1060,2183
377,0.191,3818.18,51.152,3869.67,1064,2191
378,0.189,904.634,217.683,1122.6,1065,2194
379,0.163,0.083,517.287,517.626,1065,2194
380,0.078,4670.83,262.763,4933.85,1070,2205
381,0.191,1831.29,270.72,2102.32,1072,2209
382,0.141,6193.93,209.761,6403.92,1078,2221
383,0.161,0.099,495.258,495.611,1078,2221
384,0.126,0.126,403.449,403.805,1078,2221
385,117.249,2247.85,258.398,2623.64,1080,2225
386,0.245,0.101,441.758,442.195,1080,2225
387,0.133,5891.92,264.49,6156.69,1085,2236
388,0.273,0.103,316.241,316.717,1085,2236
389,0.094,4214.94,236.959,4452.09,1089,2244
390,0.194,0.096,517.942,518.325,1089,2244
391,0.157,1846.28,279.991,2126.52,1091,2248
392,0.171,1915.38,268.612,2184.27,1093,2252
393,0.172,0.134,500.832,501.273,1093,2252
394,0.113,5707.19,75.199,5782.67,1098,2263
395,0.161,3907.15,67.424,3974.84,1102,2271
396,0.156,0.083,454.253,454.599,1102,2271
397,0.128,3898.16,53.153,3951.54,1106,2279
398,0.202,3920.88,210.57,4131.81,1110,2287
399,0.246,0.083,336.712,337.136,1110,2287
400,0.137,2065.27,273.994,2339.5,1112,2291
401,0.164,1755.61,261.92,2017.79,1114,2295
402,0.207,0.2,458.912,459.429,1114,2295
403,0.121,9199.83,259.738,9459.83,1122,2311
404,0.285,0.092,530.74,531.212,1122,2311
405,0.089,0.078,397.594,397.859,1122,2311
406,0.126,0.107,412.972,413.304,1122,2311
407,0.086,2400.95,308.882,2710.03,1124,2315
408,0.158,0.086,352.022,352.373,1124,2315
409,0.218,4424.54,77.436,4502.35,1128,2323
410,0.389,0.115,578.906,579.507,1128,2323
411,0.125,1759.68,315.885,2075.78,1130,2327
412,0.255,1718.25,293.572,2012.22,1132,2331
413,0.189,0.077,506.322,506.685,1132,2331
414,0.102,1176.36,260.543,1437.1,1133,2334
415,0.171,0.093,504.332,504.706,1133,2334
416,0.159,2083.39,296.116,2379.77,1135,2338
417,0.24,0.202,471.833,472.373,1135,2338
418,0.118,5572.08,212.026,5784.38,1140,2349
419,0.222,1931.66,341.416,2273.48,1142,2353
420,0.179,0.119,494.811,495.199,1142,2353
421,0.109,1967.83,308.009,2276.07,1144,2357
422,0.183,2183,278.802,2462.08,1146,2361
423,0.191,7291.84,246.579,7538.75,1152,2373
424,0.278,0.086,516.473,516.937,1152,2373
425,155.718,2509.74,300.421,2965.99,1154,2377
426,0.26,2017.88,344.513,2362.77,1156,2381
427,0.214,2014.99,391.455,2406.77,1158,2385
428,0.263,0.105,500.416,500.887,1158,2385
429,0.153,1031.1,251.409,1282.77,1159,2388
430,0.186,0.221,498.607,499.107,1159,2388
431,139.279,2540.05,320.922,3000.36,1161,2392
432,0.17,0.109,422.548,422.995,1161,2392
433,0.114,1025.86,232.832,1258.91,1162,2395
434,0.203,0.119,580.264,580.678,1162,2395
435,125.815,2126.88,273.786,2526.6,1164,2399
436,0.151,0.116,526.299,526.658,1164,2399
437,0.131,0.03,488.38,488.631,1164,2399
438,0.088,0.055,509.911,510.16,1164,2399
439,0.113,4479.18,357.03,4836.42,1168,2407
440,0.198,2075.68,331.438,2407.48,1170,2411
441,0.273,4680.15,258.52,4939.05,1174,2419
442,0.267,4781.04,277.817,5059.23,1178,2427
443,0.165,2198.7,334.707,2533.75,1180,2431
444,129.619,2101.82,324.195,2555.75,1182,2435
445,0.167,2166.01,341.66,2507.95,1184,2439
446,0.208,1099.4,287.805,1387.59,1185,2442
447,0.143,3940.03,294.794,4235.2,1189,2450
448,0.163,3260.74,275.91,3536.91,1192,2457
449,0.224,4990.3,72.948,5063.61,1196,2465
450,0.558,6574.72,265.504,6840.89,1202,2477
451,0.182,0.082,589.535,589.894,1202,2477
452,0.126,2065.18,311.02,2376.43,1204,2481
453,0.329,4720.88,235.357,4956.68,1208,2489
454,0.267,2073.62,374.159,2448.2,1210,2493
455,142.04,2215.49,347.254,2705.02,1212,2497
456,0.161,1885.11,330.276,2215.67,1214,2501
457,0.184,3461.99,296.27,3758.6,1217,2508
458,0.163,0.179,393.566,394.005,1217,2508
459,0.119,952.331,261.852,1214.45,1218,2511
460,135.065,1171.05,272.141,1578.37,1219,2514
461,0.211,6638.16,292.398,6930.89,1225,2526
462,0.248,0.081,616.011,616.437,1225,2526
463,0.114,0.031,528.137,528.378,1225,2526
464,147.248,1948.21,381.007,2476.58,1227,2530
465,0.266,4030.51,278.648,4309.53,1231,2538
466,0.258,4143.5,67.779,4211.68,1235,2546
467,0.211,4284.78,79.149,4364.29,1239,2554
468,0.276,2547.23,382.271,2929.9,1241,2558
469,0.246,0.077,621.319,621.739,1241,2558
470,0.132,1076.83,303.799,1380.87,1242,2561
471,0.239,4302.41,284.877,4587.63,1246,2569
472,0.282,2241.33,373.672,2615.43,1248,2573
473,0.242,2035.49,366.741,2402.64,1250,2577
474,0.217,4990.05,311.806,5302.23,1254,2585
475,0.309,0.2,601.936,602.542,1254,2585
476,143.048,2409.73,327.275,2880.18,1256,2589
477,0.24,4870.64,68.902,4939.93,1260,2597
478,134.643,2600.29,355.014,3090.07,1262,2601
479,0.197,0.172,570.051,570.523,1262,2601
480,0.09,5025.85,67.998,5094.06,1266,2609
481,0.31,4338.48,82.645,4421.59,1269,2616
482,0.206,8759.39,330.127,9089.87,1275,2628
483,0.235,0.065,638.991,639.387,1275,2628
484,0.17,2037.94,377.787,2416.05,1277,2632
485,0.242,1484.61,354.363,1839.38,1278,2635
486,0.202,4719.19,76.126,4795.61,1282,2643
487,0.198,9038.52,310.018,9348.83,1290,2659
488,0.201,2201.31,359.6,2561.22,1292,2663
489,0.167,2066.24,394.136,2460.72,1294,2667
490,0.165,4634.38,283.814,4918.46,1298,2675
491,0.175,0.133,667.328,667.755,1298,2675
492,0.093,0.073,481.924,482.19,1298,2675
493,0.097,2202.83,386.356,2589.47,1300,2679
494,149.738,2472.28,403.055,3025.26,1302,2683
495,148.601,2270.4,476.026,2895.28,1304,2687
496,0.182,0.121,428.001,428.396,1304,2687
497,0.085,2174.62,408.439,2583.32,1306,2691
498,0.172,2454.36,441.466,2896.09,1308,2695
499,0.142,2251.22,374.599,2626.11,1310,2699
500,0.229,7846.56,339.425,8186.36,1316,2711
501,143.519,2212.33,418.791,2774.78,1318,2715
502,0.333,2434.45,364.454,2799.39,1320,2719
503,0.256,4616.64,82.377,4699.42,1324,2727
504,0.21,0.102,374.243,374.645,1324,2727
505,0.15,0.077,583.572,583.888,1324,2727
506,0.112,3518.83,80.581,3599.67,1327,2734
507,0.209,7495.96,323.112,7819.37,1333,2746
508,0.234,4588.19,330.364,4918.9,1337,2754
509,0.146,0.121,588.568,588.927,1337,2754
510,0.162,0.129,531.406,531.793,1337,2754
511,0.088,0.15,571.923,572.254,1337,2754
512,0.091,0.053,478.023,478.301,1337,2754
513,0.178,2786.29,403.422,3190.03,1339,2758
514,145.831,2397.81,456.11,2999.93,1341,2762
515,0.223,3797.18,422.251,4219.81,1343,2766
516,0.258,7306.09,547.134,7853.64,1345,2770
517,0.684,0.211,1242.67,1243.67,1345,2770
518,0.291,8235.25,344.709,8580.35,1351,2782
519,0.245,2312.47,443.128,2755.95,1353,2786
520,0.225,0.086,487.062,487.474,1353,2786
521,0.1,2409.37,383.086,2792.66,1355,2790
522,0.2,0.086,606.476,606.854,1355,2790
523,0.095,4689.55,316.694,5006.49,1359,2798
524,0.196,5930.1,275.881,6206.35,1363,2806
525,246.836,3030.12,446.223,3723.31,1365,2810
526,0.39,0.098,724.619,725.225,1365,2810
527,0.207,0.131,672.489,672.934,1365,2810
528,0.244,9242.6,347.495,9590.51,1371,2822
529,0.245,0.061,704.998,705.398,1371,2822
530,0.148,12770.7,134.818,12905.8,1375,2830
531,0.55,4302.72,488.237,4791.63,1377,2834
532,0.5,6411.26,102.923,6514.83,1381,2842
533,0.337,0.133,785.537,786.116,1381,2842
534,0.166,5889.24,102.314,5991.83,1385,2850
535,0.282,2388.32,442.426,2831.13,1387,2854
536,0.247,0.088,805.631,806.073,1387,2854
537,0.147,0.092,609.791,610.135,1387,2854
538,0.124,2760.76,463.621,3224.64,1389,2858
539,0.237,2837.97,451.778,3290.11,1391,2862
540,0.248,8302.9,391.653,8694.94,1397,2874
541,0.242,4319.85,460.085,4780.28,1400,2881
542,0.426,0.093,730.596,731.22,1400,2881
543,0.137,0.077,782.382,782.701,1400,2881
544,0.14,2761.75,452.602,3214.65,1402,2885
545,0.283,0.056,700.226,700.669,1402,2885
546,0.128,2700.71,473.53,3174.51,1404,2889
547,205.273,2468.02,539.693,3213.12,1406,2893
548,0.253,2771.72,495.224,3267.32,1408,2897
549,0.251,1233.6,434.643,1668.69,1409,2900
550,0.321,8267.44,351.652,8619.52,1415,2912
551,0.256,0.195,778.575,779.133,1415,2912
552,0.125,0.064,741.274,741.568,1415,2912
553,0.148,0.066,661.06,661.376,1415,2912
554,191.356,5668.29,107.609,5967.41,1419,2920
555,0.284,0.146,560.175,560.712,1419,2920
556,0.128,0.223,854.538,854.998,1419,2920
557,0.183,2812.46,508.349,3321.21,1421,2924
558,0.261,2536.34,495.108,3031.89,1423,2928
559,205.923,1392.26,400.046,1998.43,1424,2931
560,192.177,2581.54,503.825,3277.76,1426,2935
561,0.272,0.23,598.347,598.956,1426,2935
562,0.156,2588.22,484.021,3072.55,1428,2939
563,0.194,11328.9,405.567,11734.8,1436,2955
564,0.307,2739.48,500.786,3240.69,1438,2959
565,0.846,0.1,805.533,806.623,1438,2959
566,0.31,1527.62,460.35,1988.43,1439,2962
