iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices
570,0.274,0.105,312.304,312.796,1412,2899
571,0.202,2705.23,313.346,3018.89,1416,2909
572,0.367,818.841,373.121,1192.42,1418,2913
573,149.991,2070.26,274.564,2494.93,1422,2921
574,0.219,0.221,377.045,377.578,1422,2921
575,0.164,0.062,358.094,358.414,1422,2921
576,0.162,2702.19,94.1,2796.56,1426,2929
577,0.264,0.139,523.526,524.069,1426,2929
578,0.089,2527.93,87.533,2615.66,1430,2937
579,1.129,2988.25,88.776,3078.27,1434,2945
580,0.283,0.075,710.433,710.892,1434,2945
581,214.813,1040.78,409.764,1665.52,1436,2949
582,0.239,2022.45,432.883,2455.68,1438,2953
583,1.168,2964.8,78.372,3044.45,1442,2961
584,0.315,2276.42,295.528,2572.37,1446,2969
585,0.278,462.33,285.358,748.065,1447,2972
586,0.161,2845.26,273.183,3118.7,1451,2980
587,0.414,0.154,466.941,467.603,1451,2980
588,0.159,0.155,618.61,619.058,1451,2980
589,0.199,534.165,291.311,825.776,1452,2983
590,0.259,584.32,295.693,880.385,1453,2986
591,0.277,0.071,531.192,531.645,1453,2986
592,0.197,469.771,306.616,776.693,1454,2989
593,0.094,0.101,611.793,612.08,1454,2989
594,0.192,944.18,377.942,1322.43,1456,2993
595,0.231,0.08,488.007,488.41,1456,2993
596,0.141,0.095,401.35,401.678,1456,2993
597,0.967,0.286,1075.38,1076.74,1456,2993
598,0.231,2110.75,88.645,2199.72,1460,3001
599,0.19,1670.79,389.306,2060.38,1462,3005
600,0.313,0.139,637.779,638.334,1462,3005
601,174.318,1239.68,377.924,1792.05,1464,3009
602,0.292,896.508,373.689,1270.61,1466,3013
603,0.153,2200.51,73.48,2274.24,1470,3021
604,0.262,2806.28,374.457,3181.09,1474,3029
605,155.627,2278.18,85.102,2519.05,1478,3037
606,148.91,1069.37,410.658,1629.05,1480,3041
607,150.341,1086.05,326.021,1562.52,1482,3045
608,0.157,0.05,621.091,621.393,1482,3045
609,0.142,2700.33,402.368,3102.94,1486,3053
610,0.387,4347.28,315.101,4662.89,1492,3065
611,0.392,0.203,688.777,689.475,1492,3065
612,0.195,2347.39,331.441,2679.14,1496,3073
613,187.807,3122.79,330.01,3640.73,1500,3081
614,0.325,2121.46,85.716,2207.59,1504,3089
615,0.202,2320.98,298.712,2619.99,1508,3097
616,0.216,1569.38,87.025,1656.71,1511,3104
617,0.172,0.206,374.787,375.259,1511,3104
618,0.132,4413.12,372.041,4785.4,1517,3116
619,0.197,0.144,626.604,627.038,1517,3116
620,0.134,982.664,396.034,1378.93,1519,3120
621,0.211,0.091,625.26,625.654,1519,3120
622,0.172,0.24,647.398,647.903,1519,3120
623,0.151,4312.18,392.14,4704.56,1525,3132
624,0.383,0.091,399.571,400.145,1525,3132
625,0.163,1013.62,398.59,1412.47,1527,3136
626,0.177,549.437,399.039,948.759,1528,3139
627,0.195,2359.55,351.784,2711.64,1532,3147
628,0.212,938.509,393.484,1332.3,1534,3151
629,217.621,1695.82,410.869,2324.43,1536,3155
630,0.282,4235.42,339.828,4575.63,1542,3167
631,0.374,978.331,387.941,1366.74,1544,3171
632,0.205,2134.03,97.683,2232.01,1548,3179
633,0.214,467.739,320.398,788.445,1549,3182
634,0.186,1691.95,512.096,2204.34,1551,3186
635,0.315,1096.92,432.029,1529.36,1553,3190
636,0.196,571.464,333.532,905.285,1554,3193
637,0.24,1005.3,491.381,1497.03,1556,3197
638,0.194,5791.84,355.974,6148.11,1564,3213
639,164.883,1141.61,398.074,1704.7,1566,3217
640,157.094,1014.29,363.236,1534.79,1568,3221
641,0.25,0.23,667.186,667.758,1568,3221
642,0.232,3623.43,346.502,3970.25,1574,3233
643,0.597,0.113,1163.08,1163.9,1574,3233
644,0.276,0.107,711.363,711.84,1574,3233
645,0.158,0.126,492.853,493.232,1574,3233
646,0.187,2711.92,90.805,2803.02,1577,3240
647,0.377,3798.17,334.352,4133,1583,3252
648,0.198,0.069,743.379,743.746,1583,3252
649,0.158,0.098,712.517,712.872,1583,3252
650,0.099,2377.15,346.366,2723.72,1587,3260
651,0.163,3102.38,95.58,3198.22,1591,3268
652,0.453,0.091,399.558,400.205,1591,3268
653,0.197,0.08,527.519,527.898,1591,3268
654,173.077,3514.9,86.834,3774.93,1597,3280
655,0.23,0.075,363.817,364.216,1597,3280
656,0.134,0.061,433.075,433.365,1597,3280
657,0.187,2210.86,86.394,2297.53,1601,3288
658,0.157,2065.51,487.665,2553.44,1603,3292
659,0.536,2445.83,340.384,2786.85,1607,3300
660,0.261,3875.78,357.259,4233.41,1613,3312
661,0.182,0.041,693.283,693.603,1613,3312
662,0.207,0.086,767.823,768.209,1613,3312
663,0.14,1329.94,375.643,1705.84,1614,3315
664,0.292,5423.82,468.571,5892.77,1622,3331
665,0.257,0.216,749.93,750.494,1622,3331
666,0.218,0.05,444.879,445.237,1622,3331
667,0.178,0.057,452.537,452.863,1622,3331
668,0.176,2762.48,99.773,2862.52,1626,3339
669,0.16,2141.78,307.232,2449.26,1629,3346
670,0.25,0.091,756.161,756.593,1629,3346
671,0.169,2852.37,373.265,3225.91,1633,3354
672,0.248,1202.11,438.139,1640.6,1635,3358
673,0.208,1201.41,402.867,1604.57,1637,3362
674,0.192,3836.09,102.779,3939.15,1643,3374
675,0.177,972.848,432.595,1405.71,1645,3378
676,688.389,1343.02,410.003,2441.53,1647,3382
677,0.16,974.147,456.414,1430.82,1649,3386
678,0.134,1227.29,385.607,1613.12,1651,3390
679,0.208,996.134,489.563,1486,1653,3394
680,0.27,1190.92,401.148,1592.43,1655,3398
681,0.259,0.041,1313.61,1314.04,1655,3398
682,0.372,3211.7,374.57,3586.74,1659,3406
683,0.266,2631.69,106.192,2738.24,1663,3414
684,0.213,1091.37,493.29,1584.98,1665,3418
685,0.291,0.15,1059.29,1059.84,1665,3418
686,0.144,2600.76,106.79,2707.84,1669,3426
687,0.149,0.236,764.246,764.726,1669,3426
688,1.023,4599.43,102.42,4702.97,1673,3434
689,0.516,0.159,1017.75,1018.52,1673,3434
690,0.165,4291.41,342.032,4633.7,1679,3446
691,0.571,5291.43,409.579,5701.69,1685,3458
692,0.218,1058.48,419.253,1478.06,1687,3462
693,0.258,1262.6,463.615,1726.57,1689,3466
694,0.282,0.124,789.419,789.919,1689,3466
695,0.157,0.165,715.744,716.169,1689,3466
696,0.184,1210.72,498.598,1709.59,1691,3470
697,0.139,948.627,466.29,1415.15,1693,3474
698,0.197,1021.44,437.082,1458.82,1695,3478
699,0.186,4893.05,420.466,5313.8,1701,3490
700,1.192,0.296,3061.63,3063.35,1701,3490
701,0.515,0.147,1724.43,1725.25,1701,3490
702,0.302,0.217,888.004,888.627,1701,3490
703,0.228,0.107,915.823,916.27,1701,3490
704,0.219,1345.14,511.463,1856.92,1703,3494
705,0.232,4663.84,412.703,5076.88,1709,3506
706,602.065,1305.61,436.335,2344.12,1711,3510
707,0.118,4183.9,690.269,4874.45,1717,3522
708,0.452,3292.57,1395.84,4689.02,1719,3526
709,0.357,0.163,494.624,495.245,1719,3526
710,0.177,3562.55,250.68,3813.5,1723,3534
711,0.423,4967.08,530.307,5497.91,1729,3546
712,0.249,1314.45,583.473,1898.29,1731,3550
713,0.268,1500.2,659.812,2160.39,1733,3554
714,0.371,0.119,746.264,746.904,1733,3554
715,0.252,0.061,819.515,819.922,1733,3554
716,0.258,4934.07,553.505,5487.93,1737,3562
717,0.446,1200.61,580.7,1781.86,1739,3566
718,0.278,0.115,940.9,941.392,1739,3566
719,0.196,0.052,563.182,563.53,1739,3566
720,0.128,0.161,860.589,860.977,1739,3566
721,0.19,733.437,358.183,1091.92,1740,3569
722,0.736,0.183,1259.54,1260.58,1740,3569
723,0.266,2748.13,430.025,3178.51,1744,3577
724,0.269,0.116,610.823,611.307,1744,3577
725,0.185,3066.65,125.718,3192.66,1748,3585
726,766.436,5243.36,128.716,6138.67,1754,3597
727,0.322,0.171,871.078,871.667,1754,3597
728,0.228,0.122,609.926,610.373,1754,3597
729,207.903,1233.42,484.573,1926.02,1756,3601
730,0.224,729.919,420.818,1151.05,1757,3604
731,0.217,5257.01,417.002,5674.33,1763,3616
732,0.344,0.105,947.481,948.032,1763,3616
733,0.332,1335.35,549.205,1885,1765,3620
734,0.284,1256.73,624.725,1881.84,1767,3624
735,0.32,1379.2,554.201,1933.82,1769,3628
736,0.426,4122.16,539.624,4662.31,1774,3639
737,0.248,2091.52,539.093,2631,1776,3643
738,0.334,4827.94,373.795,5202.16,1783,3658
739,0.201,0.063,550.035,550.392,1783,3658
740,0.091,1398.46,487.665,1886.31,1785,3662
741,0.19,2514.05,521.632,3035.98,1787,3666
742,0.329,6113.34,354.239,6468,1794,3681
743,0.293,1520.52,489.614,2010.53,1796,3685
744,0.238,1594.1,472.463,2066.9,1798,3689
745,0.269,4515.15,103.435,4618.95,1802,3697
746,0.333,1201.89,515.857,1718.18,1804,3701
747,0.209,1544.6,522.406,2067.31,1806,3705
748,0.203,3178.88,409.676,3588.86,1810,3713
749,0.223,1357.79,607.192,1965.31,1812,3717
750,1.157,0.184,1350.51,1351.99,1812,3717
751,0.18,0.083,1003.3,1003.68,1812,3717
752,0.209,4331.99,112.342,4444.64,1816,3725
753,0.454,1247.58,579.985,1828.12,1818,3729
754,0.267,4907.02,441.738,5349.12,1824,3741
755,903.44,4903.19,493.295,6300.19,1830,3753
756,0.443,3850.7,118.804,3970.07,1834,3761
757,0.301,5611.55,266.3,5878.33,1838,3769
758,1.25,4403.74,157.983,4563.11,1842,3777
759,300.086,1568.98,524.532,2393.71,1844,3781
760,0.214,0.08,832.375,832.789,1844,3781
761,0.204,4787.08,422.194,5209.58,1850,3793
762,0.228,4785.1,435.898,5221.34,1854,3801
763,0.28,3166.43,460.452,3627.28,1858,3809
764,0.252,3406.07,122.295,3528.71,1862,3817
765,0.383,3881.91,106.803,3989.19,1866,3825
766,0.348,0.077,918.021,918.541,1866,3825
767,0.19,5567.9,721.748,6289.94,1872,3837
768,0.352,3009.84,111.154,3121.45,1876,3845
769,0.347,0.267,564.812,565.526,1876,3845
770,0.214,2434.18,602.705,3037.2,1878,3849
771,0.31,0.072,1031.66,1032.14,1878,3849
772,0.22,0.197,987.962,988.531,1878,3849
773,0.458,1825.18,574.73,2400.49,1880,3853
774,0.348,1957.61,863.569,2821.67,1882,3857
775,1.014,4141.76,139.671,4282.54,1886,3865
776,0.27,0.197,1201.5,1202.06,1886,3865
777,0.911,1995.95,797.316,2794.27,1887,3868
778,0.251,0.121,848.505,849.006,1887,3868
779,0.27,0.104,1179.18,1179.65,1887,3868
780,1.044,1662.65,553.804,2217.62,1888,3871
781,0.311,8698.41,513.78,9212.6,1896,3887
782,0.258,0.162,929.804,930.32,1896,3887
783,0.229,1467.49,534.745,2002.57,1898,3891
784,0.253,0.143,952.804,953.296,1898,3891
785,0.274,0.081,936.929,937.379,1898,3891
786,0.244,0.1,936.714,937.152,1898,3891
787,0.186,3359.73,450.452,3810.47,1902,3899
788,0.287,818.46,524.407,1343.26,1903,3902
789,0.267,5807.77,557.566,6365.71,1908,3913
790,0.291,1615.26,698.421,2314.07,1910,3917
791,233.953,1333.55,722.001,2289.68,1912,3921
792,0.227,0.087,1118.81,1119.23,1912,3921
793,0.223,1593.82,569.203,2163.34,1914,3925
794,0.253,1646.96,578.48,2225.79,1916,3929
795,0.348,0.197,628.205,628.848,1916,3929
796,0.298,4576.7,141.54,4718.64,1920,3937
797,0.311,3732.17,108.733,3841.32,1924,3945
798,0.179,5896.59,648.25,6545.11,1930,3957
799,0.298,2523.95,708.546,3233,1932,3961
800,0.617,5301.91,588.041,5890.71,1937,3972
801,1.248,0.063,1169.68,1171.09,1937,3972
802,0.174,4075.65,105.831,4181.76,1941,3980
803,0.217,2383.24,586.181,2969.74,1943,3984
804,0.315,5369.84,494.006,5864.26,1949,3996
805,0.203,0.118,926.411,926.83,1949,3996
806,0.244,0.033,607.354,607.73,1949,3996
807,0.151,5314.41,477.706,5792.36,1955,4008
808,0.225,7002.9,601.756,7604.99,1961,4020
809,0.477,0.062,1044.94,1045.58,1961,4020
810,0.183,0.105,708.053,708.496,1961,4020
811,0.285,1658.52,718.09,2377,1963,4024
812,0.276,3548.36,120.803,3669.54,1967,4032
813,0.232,6736.3,617.719,7354.39,1973,4044
814,1.042,0.285,1872.69,1874.17,1973,4044
815,0.24,4307.6,704.332,5012.3,1977,4052
816,1.018,3006.4,668.744,3676.28,1979,4056
817,0.301,4344.86,458.28,4803.6,1983,4064
818,0.265,1572.21,530.169,2102.74,1985,4068
819,218.113,1302.68,568.913,2089.84,1987,4072
820,0.18,0.159,1101.2,1101.64,1987,4072
821,0.141,1651.39,560.022,2211.67,1989,4076
822,0.939,0.323,1536.03,1537.39,1989,4076
823,0.218,0.083,488.461,488.854,1989,4076
824,0.138,4301.26,511.091,4812.61,1993,4084
825,0.229,0.163,759.426,759.911,1993,4084
826,0.206,7403.88,789.346,8193.54,1999,4096
827,0.412,4749.98,571.272,5321.77,2003,4104
828,0.234,0.127,1082.89,1083.35,2003,4104
829,0.305,9033.9,540.496,9574.81,2011,4120
830,1.212,2595.11,739.49,3335.91,2013,4124
831,476.565,2603.99,669.634,3750.34,2015,4128
832,0.355,1927.66,580.037,2508.15,2017,4132
833,0.37,0.102,986.4,986.973,2017,4132
834,0.274,0.146,1474.82,1475.34,2017,4132
835,0.311,0.138,914.152,914.7,2017,4132
836,0.336,0.103,675.379,675.917,2017,4132
837,0.208,770.096,1417.36,2187.85,2018,4135
838,0.317,0.202,658.6,659.224,2018,4135
839,0.156,5907.68,150.361,6058.29,2024,4147
840,0.289,1612.18,631.567,2244.13,2026,4151
841,0.138,0.13,1097.59,1097.95,2026,4151
842,0.215,1598.93,560.961,2160.23,2028,4155
843,0.217,7258.36,556.466,7815.14,2034,4167
844,0.319,3872.96,548.007,4421.41,2038,4175
845,0.209,1304.63,543.347,1848.28,2040,4179
846,0.35,0.237,1317.21,1317.89,2040,4179
847,0.169,4781.01,511.267,5292.55,2044,4187
848,0.385,0.035,750.603,751.122,2044,4187
849,0.13,5775.24,488.168,6263.64,2049,4198
850,0.717,4044.36,492.511,4537.7,2053,4206
851,0.258,4711.19,698.502,5410.05,2057,4214
852,0.343,3415.86,702.34,4118.67,2061,4222
853,0.165,1421.65,547.386,1969.29,2063,4226
854,0.195,1167,440.305,1607.6,2064,4229
855,0.23,0.168,1139.8,1140.3,2064,4229
856,0.923,2239.3,592.261,2832.58,2066,4233
857,0.385,0.174,1014.58,1015.24,2066,4233
858,0.38,3626.24,972.651,4599.42,2068,4237
859,0.554,4467.6,556.294,5024.57,2072,4245
860,254.001,1524.84,536.701,2315.66,2074,4249
861,0.25,1883.04,584.532,2467.92,2076,4253
862,0.116,3575.43,1328.47,4904.17,2080,4261
863,0.326,0.107,969.819,970.361,2080,4261
864,0.242,0.13,1128.64,1129.11,2080,4261
865,0.304,0.063,801.967,802.429,2080,4261
866,0.225,6217.82,550.822,6768.96,2086,4273
867,0.282,4293.17,145.317,4438.87,2090,4281
868,0.243,7288.77,573.445,7862.56,2096,4293
869,0.807,4507.29,128.895,4637.1,2100,4301
870,0.216,1605.05,585.929,2191.29,2102,4305
871,0.319,0.193,839.579,840.196,2102,4305
872,0.19,7101.89,730.398,7832.57,2108,4317
873,0.356,0.104,947.754,948.312,2108,4317
874,0.215,6880.7,629.395,7510.41,2114,4329
875,0.583,6610.88,549.039,7160.61,2120,4341
876,0.291,5309.29,568.598,5878.31,2124,4349
877,0.329,0.116,979.001,979.54,2124,4349
878,0.163,0.144,611.477,611.876,2124,4349
879,287.503,1833.19,603.132,2723.96,2126,4353
880,236.502,3944.48,540.857,4721.95,2130,4361
881,0.205,1431.86,627.274,2059.44,2132,4365
882,0.229,0.16,1135.22,1135.74,2132,4365
883,0.358,0.238,1090.75,1091.48,2132,4365
884,0.179,4518.1,472.827,4991.24,2136,4373
885,0.383,3909.2,133.078,4042.76,2140,4381
886,0.225,4060.64,477.092,4538.05,2144,4389
887,0.214,5389.34,639.757,6029.43,2148,4397
888,0.335,7127,905.221,8032.76,2154,4409
889,0.408,0.112,997.298,997.92,2154,4409
890,0.198,4274.06,160.141,4434.51,2158,4417
891,0.554,0.177,1202.74,1203.62,2158,4417
892,0.326,11277.2,772.431,12050.1,2168,4437
893,0.262,3660.21,102.229,3762.79,2172,4445
894,0.216,4691.11,560.942,5252.36,2176,4453
895,0.32,6066.57,139.144,6206.13,2182,4465
896,0.326,4501.9,134.264,4636.59,2186,4473
897,0.328,4225.15,137.376,4362.96,2190,4481
898,0.295,2052.83,680.905,2734.13,2192,4485
899,0.251,11688.1,585.481,12274,2202,4505
900,0.915,0.214,2176.26,2177.54,2202,4505
901,0.27,6608.33,660.261,7268.97,2207,4516
902,0.412,14229.6,665.452,14895.6,2217,4536
903,0.452,6020.2,415.901,6436.8,2221,4544
904,0.574,0.091,3474.96,3475.84,2221,4544
905,285.671,2381.78,612.839,3280.41,2223,4548
906,301.227,7477.12,146.402,7924.87,2229,4560
907,291.96,2496.71,1030.5,3819.36,2231,4564
908,0.437,0.157,1011.19,1011.88,2231,4564
909,0.247,10710.1,630.918,11341.4,2240,4583
910,0.347,7987.41,558.544,8546.48,2246,4595
911,0.294,2058.66,693.779,2752.83,2248,4599
912,0.286,8147.24,763.258,8910.93,2254,4611
913,0.437,0.193,1278,1278.74,2254,4611
914,1007.59,8638.92,761.434,10408.2,2258,4619
915,0.369,0.163,796.161,796.814,2258,4619
916,1.182,3111.69,1666.01,4779.11,2260,4623
917,1.083,0.309,1748.03,1749.53,2260,4623
918,0.279,5617.69,498.769,6116.84,2264,4631
919,0.334,0.151,1440.51,1441.2,2264,4631
920,0.272,0.131,1068.49,1068.99,2264,4631
921,0.164,0.037,824.571,824.869,2264,4631
922,0.241,0.063,989.764,990.169,2264,4631
923,0.233,4575.81,160.024,4736.22,2268,4639
924,881.704,2786.73,784.205,4452.82,2270,4643
925,451.702,2333.32,798.974,3584.16,2272,4647
926,0.382,1846.8,779.354,2626.64,2274,4651
927,0.266,5131.37,562.909,5694.66,2278,4659
928,0.35,4135.87,185.974,4322.29,2282,4667
929,0.237,0.067,1292.64,1293.05,2282,4667
930,0.18,6420.35,214.747,6635.43,2286,4675
931,0.494,0.188,1245.56,1246.34,2286,4675
932,0.266,4653.28,179.741,4833.39,2290,4683
933,0.425,4163.7,667.543,4831.82,2294,4691
934,0.322,7522.87,591.844,8115.13,2300,4703
935,0.388,0.156,1590.26,1591.01,2300,4703
936,0.241,1812.15,683.427,2495.93,2302,4707
937,286.426,1825.07,692.559,2804.21,2304,4711
938,0.241,4774.79,145.589,4920.72,2308,4719
939,0.277,845.168,509.587,1355.13,2309,4722
940,0.139,3740.59,826.466,4567.3,2311,4726
941,0.5,6695.52,1086.21,7782.39,2315,4734
942,0.366,3131.3,1137.61,4269.38,2317,4738
943,0.277,0.111,2032.12,2032.61,2317,4738
944,0.287,4050.4,541.473,4592.26,2321,4746
945,0.222,9084.28,593.172,9677.77,2327,4758
946,0.304,6784.1,644.33,7428.84,2333,4770
947,0.409,11419.6,562.49,11982.6,2343,4790
948,0.348,10289.5,763.479,11053.5,2351,4806
949,0.444,0.134,987.089,987.826,2351,4806
950,0.89,0.14,1806.48,1807.68,2351,4806
951,0.358,7423.38,707.418,8131.25,2355,4814
952,0.314,1876.86,748.166,2625.45,2357,4818
953,0.263,0.122,1034.89,1035.37,2357,4818
954,0.263,2137.15,1649.15,3786.72,2359,4822
955,0.443,1965.65,755.835,2722.03,2361,4826
956,0.46,1929.61,860.527,2790.69,2363,4830
957,1.525,0.142,2219.39,2221.25,2363,4830
958,0.294,3704.09,1035.49,4740.08,2365,4834
959,337.72,2111.19,793.672,3242.7,2367,4838
960,0.191,11437.9,703.387,12141.5,2377,4858
961,0.32,6236.06,167.043,6403.52,2381,4866
962,355.165,2950.96,763.064,4069.34,2383,4870
963,311.52,3058.79,900.42,4270.94,2385,4874
964,294.822,2325.85,926.415,3547.24,2387,4878
965,0.239,1062.79,657.912,1721.16,2388,4881
966,0.38,7883.58,691.264,8575.37,2393,4892
967,0.647,3401.91,1446.5,4849.28,2395,4896
968,312.314,2831.54,1104.27,4248.39,2397,4900
969,0.676,3218.05,1077.23,4296.12,2399,4904
970,0.614,0.118,2128.3,2129.24,2399,4904
971,354.486,2240.63,842.651,3437.89,2401,4908
972,0.334,5641.41,190.896,5832.75,2405,4916
973,0.482,6557.14,1217.67,7775.51,2409,4924
974,0.309,2874.67,1394.2,4269.28,2411,4928
975,0.27,15034.4,663.854,15698.6,2419,4944
976,0.363,8229.37,714.95,8944.82,2425,4956
977,0.206,0.087,1458.28,1458.72,2425,4956
978,334.831,3309.17,1616.31,5260.56,2427,4960
979,0.271,0.161,2116.19,2116.77,2427,4960
980,0.229,0.095,901.793,902.306,2427,4960
981,0.252,0.08,2134.12,2134.65,2427,4960
982,0.27,0.113,978.963,979.504,2427,4960
983,0.244,0.104,1527.47,1527.91,2427,4960
984,0.215,14041,668.56,14709.9,2437,4980
985,0.416,6958.66,734.221,7693.4,2443,4992
986,0.289,2264.25,1255.78,3520.52,2445,4996
987,0.286,4363.1,659.24,5022.78,2449,5004
988,0.305,2034.62,1298.89,3333.91,2451,5008
989,0.34,4465.95,775.811,5242.21,2455,5016
990,0.301,0.086,1352.72,1353.21,2455,5016
991,593.735,2542.06,936.813,4072.77,2457,5020
992,0.385,4770.89,228.197,4999.62,2461,5028
993,0.341,9626.92,1105.86,10733.3,2467,5040
994,0.338,0.185,2118.42,2119.04,2467,5040
995,0.312,4805.81,643.182,5449.4,2471,5048
996,826.211,2497.6,870.292,4194.28,2473,5052
997,311.888,2935.96,1053.21,4301.29,2475,5056
998,0.296,0.147,2329.5,2330.19,2475,5056
999,0.467,19168.1,969.607,20138.4,2485,5076
1000,0.859,0.195,2359.36,2360.61,2485,5076
1001,0.437,0.114,781.268,781.915,2485,5076
1002,0.31,0.116,710.308,710.833,2485,5076
1003,0.177,5420.13,220.226,5640.7,2489,5084
1004,0.375,7047.24,367.867,7415.63,2493,5092
1005,0.43,0.148,1649.13,1649.81,2493,5092
1006,0.347,14620.1,1245.81,15866.5,2501,5108
1007,0.334,6519.19,170.935,6690.55,2505,5116
1008,0.428,2080.56,1409.12,3490.31,2507,5120
1009,0.621,0.18,1444.15,1445.16,2507,5120
1010,0.537,3197.33,1243.55,4441.63,2509,5124
1011,0.487,3195.03,951.506,4147.18,2511,5128
1012,0.288,6492.73,227.068,6720.19,2515,5136
1013,362.64,3422.56,1100.29,4885.75,2517,5140
1014,0.39,0.171,1563.54,1564.2,2517,5140
1015,0.314,0.1,1286.99,1287.5,2517,5140
1016,0.332,5782.23,401.693,6184.41,2521,5148
1017,0.407,2711.17,849.837,3561.51,2523,5152
1018,0.234,14175,1016.12,15191.4,2531,5168
1019,361.748,2903.44,1494.63,4760,2533,5172
1020,315.501,2275.08,848.442,3439.14,2535,5176
1021,0.253,4990.81,694.947,5686.11,2539,5184
1022,0.319,7877.48,394.388,8272.39,2543,5192
1023,0.367,0.126,1582.18,1582.83,2543,5192
1024,0.338,0.088,2149.04,2149.56,2543,5192
1025,306.021,2983.08,830.108,4119.36,2545,5196
1026,527.215,4467.27,1352.93,6347.68,2547,5200
1027,0.316,3427.18,976.102,4403.74,2549,5204
1028,0.264,7158.61,779.08,7938.1,2553,5212
1029,0.45,0.09,1182.43,1183.06,2553,5212
1030,0.242,8077.29,181.546,8259.18,2557,5220
1031,407.579,3201.11,1075.67,4684.6,2559,5224
1032,0.375,0.069,2535.91,2536.85,2559,5224
1033,0.423,1542.16,1146.98,2689.76,2560,5227
1034,0.324,0.128,1686.71,1687.35,2560,5227
1035,0.305,0.096,1730.76,1731.36,2560,5227
1036,0.276,0.158,1639.11,1639.65,2560,5227
1037,0.267,2474.53,1042.55,3517.44,2562,5231
1038,0.431,3499.18,2001.73,5501.49,2564,5235
1039,0.635,3270.34,1530.04,4801.23,2566,5239
1040,0.329,13587.6,933.275,14521.3,2572,5251
1041,0.352,8651.9,333.672,8986.1,2576,5259
1042,0.344,11813.4,783.643,12597.5,2582,5271
1043,0.344,7892.05,742.279,8634.77,2588,5283
1044,0.353,0.104,1694.24,1694.8,2588,5283
1045,0.215,15610.2,659.072,16269.5,2598,5303
1046,0.404,25646.3,1002.33,26649.2,2612,5331
1047,0.475,3665.49,1590.42,5256.59,2614,5335
1048,0.246,22563,809.607,23373,2624,5355
1049,0.376,13737.3,825.302,14563.1,2630,5367
1050,0.28,13814,1199.54,15014,2636,5379
1051,0.485,6537.45,939.004,7477.08,2639,5386
1052,0.188,1950.9,727.041,2678.22,2640,5389
1053,0.23,20581,1536.16,22117.6,2650,5409
1054,352.03,3108.98,1555.53,5016.78,2652,5413
1055,0.277,3510.02,1466.33,4976.84,2654,5417
1056,0.279,12947.1,1408.19,14355.8,2660,5429
1057,715.684,8823.03,426.137,9965.11,2664,5437
1058,0.39,0.204,2606.8,2607.62,2664,5437
1059,0.261,19398.1,873.987,20272.5,2672,5453
1060,0.471,3153.65,1670.24,4824.51,2674,5457
1061,1141.4,3525.14,907.334,5574.07,2676,5461
1062,0.391,0.099,1621.83,1622.42,2676,5461
1063,0.307,8253.24,1090.89,9344.63,2680,5469
1064,0.306,13790,1419.59,15210.1,2686,5481
1065,651.652,3784.44,1478.01,5914.35,2688,5485
1066,0.336,5890.85,1153.38,7044.72,2691,5492
1067,0.32,0.091,2324.61,2325.18,2691,5492
1068,421.044,8787.46,1107.92,10316.6,2695,5500
1069,0.316,0.089,1684.3,1684.86,2695,5500
1070,0.266,0.16,2584.39,2585.03,2695,5500
1071,0.373,0.17,2624.66,2625.41,2695,5500
1072,0.257,14273.6,1066.19,15340.3,2701,5512
1073,0.547,9223.67,1399.49,10623.9,2705,5520
1074,0.381,16258.1,1471.39,17730.1,2713,5536
1075,0.33,13112.9,937.469,14050.9,2719,5548
1076,0.55,3657.39,1646.11,5304.21,2721,5552
1077,0.242,3619.57,1703.94,5323.9,2723,5556
1078,0.306,3069,946.034,4015.44,2725,5560
1079,0.263,0.114,1140.28,1140.76,2725,5560
1080,0.27,14861.6,808.88,15670.8,2733,5576
1081,355.771,4183.15,1279.78,5818.97,2735,5580
1082,0.438,0.24,1793.89,1794.73,2735,5580
1083,0.268,8029.34,235.971,8265.74,2739,5588
1084,0.256,2877.64,1021.25,3899.26,2741,5592
1085,0.245,0.156,2588.22,2588.77,2741,5592
1086,0.322,0.065,1744.33,1744.92,2741,5592
1087,0.358,24939.4,1471.02,26411,2751,5612
1088,0.52,4482.07,1643,6125.74,2753,5616
1089,333.245,6725.26,230.928,7289.56,2757,5624
1090,0.314,5293.31,1179.99,6473.73,2759,5628
1091,0.561,2995.79,1217.81,4214.31,2761,5632
1092,0.334,0.147,1624.11,1624.81,2761,5632
1093,424.778,8989.32,460.902,9875.24,2765,5640
1094,0.554,0.175,3328.11,3329.03,2765,5640
1095,10.261,4323.07,1844.3,6177.83,2767,5644
1096,0.434,4226.91,1319.94,5547.49,2769,5648
1097,0.418,9691.4,868.428,10560.4,2773,5656
1098,0.948,0.065,3128.2,3129.43,2773,5656
1099,0.385,20413.5,1495.83,21910,2783,5676
1100,0.923,3596.55,846.138,4443.7,2785,5680
1101,0.295,4388.06,1361.64,5750.16,2787,5684
1102,0.505,3586.48,1817.72,5404.87,2789,5688
1103,0.283,17645,1083.9,18729.3,2797,5704
1104,0.245,4158.34,1602.21,5760.93,2799,5708
1105,0.346,7378,1247.22,8625.67,2803,5716
1106,0.446,21923.1,1305.55,23229.3,2813,5736
1107,391.226,3452.82,1374.28,5218.59,2815,5740
1108,0.555,11770.5,428.353,12199.6,2820,5751
1109,0.531,17743,781.887,18525.6,2830,5771
