iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices
565,1.628,149784,7004.1,156790,1509,3102
566,0.333,0.131,14476.3,14476.9,1509,3102
567,0.353,86201,6988.56,93190.1,1513,3110
568,320919,39316.2,8362.21,368597,1515,3114
569,0.405,95567.9,6399.05,101967,1519,3122
570,0.289,0.276,16542.1,16542.9,1519,3122
571,0.716,40658.1,8562.2,49221.1,1521,3126
572,0.299,18752.5,4126.42,22879.4,1522,3129
573,319935,124260,6531.09,450727,1528,3141
574,0.372,0.184,15096.2,15096.9,1528,3141
575,0.422,37805,8052.61,45858.2,1530,3145
576,0.367,0.101,13948.2,13948.8,1530,3145
577,0.345,40729.7,9587.96,50318.1,1532,3149
578,0.413,0.203,12696.3,12697,1532,3149
579,0.292,0.07,12700.9,12701.4,1532,3149
580,0.326,38974.5,9660.14,48635.1,1534,3153
581,325609,40976.7,9532.59,376118,1536,3157
582,0.714,0.142,15738.9,15739.9,1536,3157
583,0.464,185907,6457.78,192365,1544,3173
584,0.784,220110,6267.42,226379,1554,3193
585,0.517,39177.1,8209.94,47387.7,1556,3197
586,0.588,60691.9,5611.44,66304.1,1559,3204
587,0.438,0.233,13112.2,13113,1559,3204
588,0.32,0.175,13153.7,13154.4,1559,3204
589,0.418,141615,6255.41,147871,1565,3216
590,0.568,0.04,14039.8,14040.6,1565,3216
591,0.383,0.156,14125.4,14126.1,1565,3216
592,0.353,151032,7076.65,158109,1571,3228
593,0.657,99963.9,6820.75,106785,1575,3236
594,0.663,86958.6,153.184,87112.5,1579,3244
595,0.596,18413,4343.72,22757.4,1580,3247
596,0.362,39765.7,9161.93,48928.2,1582,3251
597,0.402,60680.2,4995.2,65675.9,1585,3258
598,0.519,48500.1,9532.96,58033.7,1587,3262
599,0.381,91452.5,147.687,91600.7,1591,3270
600,0.336,44651.2,9168.75,53820.4,1593,3274
601,335798,44402.2,9239.59,389440,1595,3278
602,0.422,39484.4,9848.37,49333.4,1597,3282
603,0.814,0.409,7794.72,7796.12,1597,3282
604,0.471,101703,170.481,101874,1601,3290
605,339280,40961.8,9227.83,389470,1603,3294
606,339960,130549,6716.41,477226,1609,3306
607,339366,42687.4,10865,392919,1611,3310
608,0.51,41007.2,8589.72,49597.5,1613,3314
609,0.384,0.142,16587.3,16588,1613,3314
610,0.309,37698.9,8251.2,45950.6,1615,3318
611,0.396,34589.3,6480.14,41070,1617,3322
612,0.467,137002,5942.74,142946,1623,3334
613,343090,82998.4,160.114,426249,1627,3342
614,0.574,0.265,14443.9,14444.9,1627,3342
615,0.371,0.243,17219.1,17219.9,1627,3342
616,0.455,130300,6651.82,136953,1633,3354
617,0.391,42722.9,8336.02,51059.5,1635,3358
618,0.367,130473,7022.93,137496,1641,3370
619,0.397,97651.5,160.677,97812.7,1645,3378
620,0.373,100564,6276.15,106841,1649,3386
621,0.352,0.397,15630.2,15631.1,1649,3386
622,0.376,41661.7,9471.32,51133.5,1651,3390
623,0.378,40877.3,10013.9,50891.8,1653,3394
624,0.343,136353,7094.9,143449,1659,3406
625,0.336,0.252,8835.29,8836.03,1659,3406
626,0.325,0.389,12729.2,12730,1659,3406
627,0.33,0.181,9224.77,9225.43,1659,3406
628,0.317,38212.5,7895.29,46108.2,1661,3410
629,356104,40526.2,10407.7,407038,1663,3414
630,0.604,41034.7,8945.2,49980.6,1665,3418
631,0.562,136745,6955.71,143701,1671,3430
632,0.438,94615.6,256.84,94873.1,1675,3438
633,0.535,0.067,15180.2,15181,1675,3438
634,0.544,133379,6771.81,140152,1681,3450
635,0.45,42354.5,9811.65,52166.7,1683,3454
636,0.502,92116.5,157.584,92274.7,1687,3462
637,0.39,0.101,16973,16973.7,1687,3462
638,0.435,151441,236.489,151678,1693,3474
639,376983,42223.4,9035.07,428242,1695,3478
640,357860,44494.2,11411.5,413766,1697,3482
641,0.7,42085.7,9502.84,51589.4,1699,3486
642,0.439,0.28,9164.13,9165,1699,3486
643,0.496,102137,6439.78,108577,1703,3494
644,0.395,268126,5539.39,273666,1715,3518
645,0.547,106725,4851.38,111577,1720,3529
646,0.621,85700.9,186.15,85887.8,1724,3537
647,0.46,45126.9,7748.08,52875.6,1726,3541
648,0.459,0.266,9591.26,9592.15,1726,3541
649,0.345,0.21,18039.8,18040.5,1726,3541
650,0.921,0.269,13108,13109.4,1726,3541
651,0.278,93910.3,7120.6,101031,1730,3549
652,0.388,0.261,11181.5,11182.3,1730,3549
653,0.372,42721.8,9240,51962.3,1732,3553
654,368363,38567.6,9472,416403,1734,3557
655,0.601,39055.9,9975.42,49032,1736,3561
656,0.319,40114.5,8444.5,48559.5,1738,3565
657,0.484,133270,6460.35,139731,1744,3577
658,0.812,0.335,8977.46,8978.75,1744,3577
659,0.66,0.134,7831.8,7832.74,1744,3577
660,0.412,89733.7,7054.16,96788.4,1748,3585
661,0.382,41336.2,8518.38,49855.1,1750,3589
662,0.625,87683.8,171.1,87855.7,1754,3597
663,0.408,131060,6213.91,137275,1760,3609
664,0.486,0.181,14379.8,14380.6,1760,3609
665,0.37,286581,6065.7,292647,1772,3633
666,0.358,171085,5967.54,177053,1780,3649
667,0.433,90452.7,6181.15,96634.4,1784,3657
668,0.528,43947.5,9892.32,53840.5,1786,3661
669,0.525,134276,5836.19,140113,1792,3673
670,0.523,170839,6282.56,177122,1800,3689
671,0.729,0.277,11887.9,11889.1,1800,3689
672,0.438,86940.6,6553.4,93494.7,1804,3697
673,0.445,0.276,13827.4,13828.3,1804,3697
674,0.3,92701.3,6557.35,99259.1,1808,3705
675,0.41,60741.3,5339.39,66081.3,1811,3712
676,384814,43526.7,8952.55,437293,1813,3716
677,0.714,41577.9,10299.7,51878.5,1815,3720
678,0.586,41533.9,9976.11,51510.8,1817,3724
679,0.913,0.384,13501.1,13502.6,1817,3724
680,0.431,41137,10148.3,51285.9,1819,3728
681,0.437,85966.2,7517.25,93484,1823,3736
682,0.469,0.111,7311.65,7312.38,1823,3736
683,0.438,93704.5,184.791,93889.9,1827,3744
684,0.436,0.155,16681,16681.7,1827,3744
685,0.427,0.12,9939.24,9939.93,1827,3744
686,0.482,151743,6187.1,157931,1833,3756
687,0.457,108183,5686.43,113870,1838,3767
688,0.724,147597,5982.18,153580,1844,3779
689,0.531,44599.1,9332.05,53931.8,1846,3783
690,0.598,19505.5,4609.74,24116,1847,3786
691,0.336,87220.1,193.668,87414.2,1851,3794
692,0.483,87607.9,6177.61,93786.2,1855,3802
693,0.424,126569,194.925,126765,1861,3814
694,0.361,39239.1,7966.63,47206.3,1863,3818
695,0.414,0.107,7467.4,7468.05,1863,3818
696,0.899,0.21,9333.85,9335.11,1863,3818
697,0.338,96757.6,6645.26,103403,1867,3826
698,0.428,39032.4,10005.5,49038.5,1869,3830
699,0.459,190510,7094.95,197606,1877,3846
700,0.598,131184,5859.84,137044,1883,3858
701,0.481,35894,8609.04,44503.7,1885,3862
702,0.542,97258.5,7562.09,104821,1889,3870
703,0.671,140938,7063,148002,1895,3882
704,0.657,151320,7461.1,158782,1901,3894
705,0.543,0.109,16378.9,16379.8,1901,3894
706,407841,100965,212.036,509019,1905,3902
707,0.506,43247.6,10161.3,53409.6,1907,3906
708,0.487,0.567,15124.4,15125.6,1907,3906
709,0.433,0.2,16101,16101.7,1907,3906
710,0.439,0.113,9855.31,9856.02,1907,3906
711,0.361,0.183,14622,14622.7,1907,3906
712,0.265,0.153,13552.8,13553.4,1907,3906
713,0.285,110454,6483.59,116938,1912,3917
714,0.344,0.282,17380.7,17381.5,1912,3917
715,0.335,0.156,16099.3,16100,1912,3917
716,0.34,0.328,13824.4,13825.2,1912,3917
717,0.369,0.199,9370.53,9371.27,1912,3917
718,0.364,0.34,17352.8,17353.7,1912,3917
719,0.361,47607.7,8289.82,55898,1914,3921
720,0.419,0.075,14273.7,14274.3,1914,3921
721,0.328,0.096,13539.4,13540,1914,3921
722,0.319,0.364,14041.4,14042.3,1914,3921
723,0.305,18998.2,4717.99,23716.6,1915,3924
724,0.29,47084.9,8375.9,55461.3,1917,3928
725,0.37,43159,9477.43,52636.9,1919,3932
726,419007,39143.3,8540.21,466691,1921,3936
727,0.693,45314.5,8108.84,53424.2,1923,3940
728,0.539,0.274,10541.1,10542.1,1923,3940
729,421640,40666.1,10745.1,473051,1925,3944
730,0.389,42529.5,9793.66,52323.7,1927,3948
731,0.446,37095.5,8931.11,46027.3,1929,3952
732,0.429,41879.5,9522.14,51402.2,1931,3956
733,0.463,0.072,16094.8,16095.5,1931,3956
734,0.334,88982.2,198.139,89180.8,1935,3964
735,0.317,0.168,15844.2,15844.9,1935,3964
736,0.27,41522.5,8871.02,50393.9,1937,3968
737,0.305,0.217,15707,15707.6,1937,3968
738,0.293,39177.4,9273,48450.8,1939,3972
739,0.34,0.26,13898.5,13899.3,1939,3972
740,0.372,38942.4,8590.31,47533.2,1941,3976
741,0.353,0.298,7704.98,7705.77,1941,3976
742,0.348,0.179,16111.2,16111.9,1941,3976
743,0.29,102975,6305.82,109281,1945,3984
744,0.894,20056.3,5183.77,25241.1,1946,3987
745,0.858,43046.5,8716.64,51764.1,1948,3991
746,0.434,45101.6,12819.6,57921.8,1950,3995
747,0.487,44499.9,10839.6,55340.1,1952,3999
748,0.4,0.255,8268.22,8269.02,1952,3999
749,0.359,44765.9,9734.09,54500.5,1954,4003
750,1.049,47276.8,8192.99,55471,1956,4007
751,0.319,0.155,15291.7,15292.3,1956,4007
752,0.37,147924,6355.08,154279,1962,4019
753,0.398,0.3,9090.11,9090.94,1962,4019
754,0.353,41108.3,9415.73,50524.5,1964,4023
755,413654,42865.4,8761.17,465280,1966,4027
756,0.3,0.127,13545.1,13545.7,1966,4027
757,0.311,19166.3,4506.09,23672.8,1967,4030
758,0.426,160929,6417.33,167347,1973,4042
759,427347,43176.6,10331.4,480855,1975,4046
760,0.482,0.162,9072.92,9073.72,1975,4046
761,0.564,0.314,13605.2,13606.2,1975,4046
762,0.323,43099.6,10436.9,53537.1,1977,4050
763,0.572,0.203,17692.6,17693.5,1977,4050
764,0.495,0.13,13356.9,13357.6,1977,4050
765,0.269,43559.7,9977.13,53537.3,1979,4054
766,0.385,0.22,9252.37,9253.12,1979,4054
767,0.301,0.143,13798.8,13799.4,1979,4054
768,0.346,0.128,11105.8,11106.5,1979,4054
769,0.338,100420,254.714,100676,1983,4062
770,0.338,41443.8,9785.16,51229.5,1985,4066
771,0.37,185948,5972.88,191921,1993,4082
772,0.534,61789.4,228.981,62019.1,1996,4089
773,0.515,43352.1,10387,53739.8,1998,4093
774,0.734,44406.9,8303.7,52711.5,2000,4097
775,0.435,354467,5753.23,360221,2014,4125
776,0.486,49000.3,9256.45,58257.3,2016,4129
777,0.558,0.297,14671.4,14672.4,2016,4129
778,0.271,36341.5,7565.32,43907.2,2018,4133
779,0.322,82417.9,6263.65,88682.1,2022,4141
780,0.334,0.257,8697.97,8698.7,2022,4141
781,0.418,0.189,12577.9,12578.7,2022,4141
782,0.359,99253.1,209.725,99463.3,2026,4149
783,0.368,39029.5,8599.28,47629.3,2028,4153
784,0.386,89562,336.098,89898.7,2032,4161
785,0.485,40842.4,10234,51077.1,2034,4165
786,0.534,0.248,13755.8,13756.8,2034,4165
787,0.359,154886,6234.25,161121,2040,4177
788,0.289,20343.5,5972.39,26316.4,2041,4180
789,0.507,124673,5028.16,129702,2047,4192
790,0.342,0.194,16038,16038.7,2047,4192
791,434596,20020.4,5667.71,460284,2048,4195
792,0.449,41681.5,8706.09,50388.2,2050,4199
793,0.469,44258.4,8150.73,52409.8,2052,4203
794,0.446,136488,6544.16,143033,2058,4215
795,0.37,0.104,8273.18,8273.8,2058,4215
796,0.326,0.154,16117.6,16118.2,2058,4215
797,0.382,0.181,14191.8,14192.6,2058,4215
798,0.589,93843.4,7636.71,101481,2062,4223
799,0.523,45348.2,10127.6,55476.5,2064,4227
800,0.898,41107.2,9752.84,50861.1,2066,4231
801,0.389,0.27,13310.4,13311.2,2066,4231
802,0.348,63587,5309.07,68896.6,2069,4238
803,0.381,137700,6360.96,144061,2075,4250
804,0.524,41307.4,9534.58,50842.6,2077,4254
805,0.887,100640,6348.3,106989,2081,4262
806,0.459,0.154,16696.8,16697.6,2081,4262
807,0.411,167591,7278.85,174871,2087,4274
808,0.506,41198.5,9654.5,50853.7,2089,4278
809,0.45,40161.5,6730.58,46892.7,2091,4282
810,0.582,40835.9,9625.83,50462.5,2093,4286
811,0.865,19205.5,5284.89,24491.4,2094,4289
812,0.346,95672.4,6515.35,102188,2098,4297
813,0.432,40553.8,9872.92,50427.3,2100,4301
814,0.472,41218.8,8596.75,49816.2,2102,4305
815,0.729,19630.2,5493.76,25124.8,2103,4308
816,0.345,0.197,15227.6,15228.3,2103,4308
817,0.413,18876.2,5614.25,24491,2104,4311
818,0.405,97107.3,8703.52,105811,2108,4319
819,458047,88859.3,267.078,547174,2112,4327
820,0.406,187079,6224.62,193304,2120,4343
821,0.707,0.159,18065.7,18066.7,2120,4343
822,0.377,143761,7201.71,150963,2126,4355
823,0.517,105182,248.293,105431,2130,4363
824,0.551,19734.7,5444.02,25179.4,2131,4366
825,0.484,38559.7,9988.03,48548.4,2133,4370
826,0.402,0.164,17455.7,17456.4,2133,4370
827,0.367,207911,6248.62,214160,2141,4386
828,0.331,0.191,14554.5,14555.2,2141,4386
829,0.43,90292.8,243.911,90537.2,2145,4394
830,0.601,91460.3,286.05,91747.1,2149,4402
831,486350,61701.7,269.056,548321,2152,4409
832,0.353,131309,6341.27,137651,2158,4421
833,0.446,92497.3,7416.45,99914.4,2162,4429
834,0.407,0.149,4791.25,4791.95,2162,4429
835,0.442,50042.4,10737.9,60780.9,2164,4433
836,0.721,0.292,19649.2,19650.4,2164,4433
837,0.368,41411.8,9248.83,50661.2,2166,4437
838,0.394,0.408,19161.8,19162.8,2166,4437
839,0.341,89340.2,6859.05,96199.8,2170,4445
840,0.388,87765.6,236.021,88002.2,2174,4453
841,0.386,96076.7,6469.72,102547,2178,4461
842,0.433,19041.6,5673.93,24716.1,2179,4464
843,0.414,43160.6,10427.8,53589,2181,4468
844,0.428,0.101,14379.2,14379.9,2181,4468
845,0.291,200515,6370.85,206886,2189,4484
846,0.419,41892,10170.5,52063.1,2191,4488
847,0.411,45071.6,11195.6,56267.8,2193,4492
848,0.411,92253.9,7438.72,99693.2,2197,4500
849,0.438,94256.8,7811.29,102069,2201,4508
850,0.897,0.166,15233.5,15234.7,2201,4508
851,0.333,41733.7,9233.77,50967.9,2203,4512
852,0.429,0.096,16392.4,16393.1,2203,4512
853,0.383,41448.4,10844.6,52293.6,2205,4516
854,0.244,19516.7,5704.17,25221.3,2206,4519
855,0.362,0.149,17882.5,17883.2,2206,4519
856,1.761,0.082,16071,16073,2206,4519
857,0.382,0.118,13364.7,13365.4,2206,4519
858,0.308,46167.5,8910.83,55078.8,2208,4523
859,0.243,101897,278.337,102176,2212,4531
860,482169,44091.8,10952.7,537213,2214,4535
861,0.446,197311,4873.97,202186,2223,4554
862,0.484,0.148,9612.21,9612.98,2223,4554
863,0.569,0.159,10089.7,10090.5,2223,4554
864,0.425,0.476,11686.3,11687.3,2223,4554
865,0.342,40930.5,9470.41,50401.4,2225,4558
866,0.294,96877.2,7758.09,104636,2229,4566
867,0.402,163390,6962.74,170353,2235,4578
868,0.347,217966,7109.92,225076,2243,4594
869,0.775,0.134,17038.2,17039.2,2243,4594
870,0.53,45082.4,9992.34,55075.4,2245,4598
871,0.373,93365,260.578,93626.2,2249,4606
872,0.383,40351.3,9219.09,49570.9,2251,4610
873,0.468,189791,6510.96,196302,2259,4626
874,0.477,104962,234.079,105197,2263,4634
875,0.398,93618,403.244,94021.8,2267,4642
876,0.527,90156,6304.89,96461.6,2271,4650
877,0.457,0.243,17898.5,17899.4,2271,4650
878,0.497,0.137,9704.42,9705.22,2271,4650
879,487582,41144.7,8491.36,537218,2273,4654
880,484992,21212.3,5965.53,512170,2274,4657
881,0.467,165581,7897.48,173479,2280,4669
882,0.568,20348,5730.44,26079.2,2281,4672
883,0.438,135258,6388.04,141646,2287,4684
884,0.723,0.164,10670.4,10671.4,2287,4684
885,0.46,140504,293.177,140797,2293,4696
886,0.751,0.089,15740.5,15741.5,2293,4696
887,0.757,142256,265.457,142522,2299,4708
888,0.431,91592.3,309.766,91902.7,2303,4716
889,0.566,192124,241.73,192366,2311,4732
890,0.424,0.262,17695,17695.9,2311,4732
891,0.335,0.232,9571.33,9572.09,2311,4732
892,0.375,0.154,16832.4,16833.1,2311,4732
893,0.329,0.273,13807.7,13808.4,2311,4732
894,0.51,42471.3,8671.55,51143.5,2313,4736
895,0.357,0.15,8307.07,8307.72,2313,4736
896,0.323,0.516,10160.9,10161.8,2313,4736
897,0.298,0.218,15655.2,15655.8,2313,4736
898,0.34,44333.2,10993.7,55327.4,2315,4740
899,0.453,196355,6468.7,202824,2323,4756
900,1.27,0.179,16880.5,16882.1,2323,4756
901,0.459,0.13,16856.9,16857.6,2323,4756
902,0.453,98516.2,265.576,98782.4,2327,4764
903,0.492,187190,6659.88,193851,2335,4780
904,0.531,0.307,13698.4,13699.4,2335,4780
905,499324,44293.4,10997.1,554615,2337,4784
906,552435,87026,251.118,639712,2341,4792
907,497816,46964.3,9250.31,554031,2343,4796
908,0.54,0.25,16598.6,16599.5,2343,4796
909,0.45,41499.1,9127.82,50627.5,2345,4800
910,0.524,0.115,13511.3,13512.1,2345,4800
911,0.574,88177.5,7202.96,95381.2,2349,4808
912,0.584,0.164,13611.4,13612.3,2349,4808
913,0.9,149789,7162.8,156953,2355,4820
914,509655,47964.9,8241.2,565862,2357,4824
915,0.658,39270.2,8714.44,47985.5,2359,4828
916,0.516,0.216,16407.6,16408.5,2359,4828
917,0.428,0.306,14862.3,14863.2,2359,4828
918,0.575,43838.7,9682.66,53522.1,2361,4832
919,0.432,63148,266.41,63415,2364,4839
920,0.427,272477,6254.58,278732,2376,4863
921,0.662,0.18,15842.1,15843.1,2376,4863
922,0.571,142803,6376.66,149180,2382,4875
923,0.497,44490.3,10308.1,54799.1,2384,4879
924,505827,43101.3,10030.3,558959,2386,4883
925,507095,45591.5,9227.05,561913,2388,4887
926,0.5,0.173,17679.6,17680.4,2388,4887
927,0.595,139531,6630.2,146162,2394,4899
928,0.517,0.25,17237.3,17238.3,2394,4899
929,0.499,0.255,11885.5,11886.4,2394,4899
930,0.399,0.232,18038.1,18038.9,2394,4899
931,0.417,46777.6,8820.8,55599,2396,4903
932,0.446,190215,5922.93,196139,2405,4922
933,0.81,188533,6203.67,194738,2413,4938
934,0.461,43420.8,9440.73,52862.2,2415,4942
935,0.433,342571,6246.88,348818,2429,4970
936,0.653,96064.5,6932.78,102998,2433,4978
937,523286,43980.2,9977.36,577244,2435,4982
938,0.811,44168,8514.83,52683.8,2437,4986
939,0.515,157909,7468.77,165379,2443,4998
940,0.548,41006.3,10252.4,51259.4,2445,5002
941,0.502,19500.5,5674.19,25175.4,2446,5005
942,0.52,0.138,17586.3,17587.1,2446,5005
943,0.586,45784.3,8858.95,54644,2448,5009
944,0.617,0.43,16492.8,16494,2448,5009
945,0.389,41747.9,9183.91,50932.4,2450,5013
946,0.396,97121.4,6762.01,103884,2454,5021
947,0.55,91615,6948.7,98564.4,2458,5029
948,0.354,0.117,16572.7,16573.3,2458,5029
949,0.38,101913,7430.03,109344,2462,5037
950,0.664,42388.6,10276.3,52665.7,2464,5041
951,0.32,109444,5303.72,114748,2469,5052
952,0.334,0.085,10392.5,10393,2469,5052
953,0.321,154112,6299.67,160412,2475,5064
954,0.436,0.187,17477.3,17478.1,2475,5064
955,0.345,0.103,17334.3,17334.9,2475,5064
956,0.52,86812.2,6976.34,93789.2,2479,5072
957,0.382,238233,6369.63,244604,2489,5092
958,0.363,47248.8,10043.7,57293,2491,5096
959,529335,52676.1,9930.4,591941,2493,5100
960,0.509,43610.8,9772.22,53383.7,2495,5104
961,0.903,0.328,18485.9,18487.2,2495,5104
962,539462,42586.3,9058.48,591107,2497,5108
963,534679,44849.3,9410.57,588939,2499,5112
964,531303,43978.2,9944.98,585227,2501,5116
965,0.44,0.282,16290.2,16291.1,2501,5116
966,0.513,40676.1,9554.7,50231.4,2503,5120
967,0.465,40532.7,9501.92,50035.2,2505,5124
968,543065,42971.5,9152.34,595189,2507,5128
969,0.453,199668,6956.35,206626,2515,5144
970,0.68,48394.4,9209.34,57604.6,2517,5148
971,534222,44036.4,9579.97,587839,2519,5152
972,0.424,41906.2,9574.99,51481.7,2521,5156
973,0.447,266794,7424.05,274219,2531,5176
974,0.456,171082,6335.47,177418,2539,5192
975,0.409,150619,6804.74,157424,2545,5204
976,0.429,0.241,17074.8,17075.6,2545,5204
977,0.393,0.152,13764.5,13765.2,2545,5204
978,550873,43027.1,9926.02,603827,2547,5208
979,0.462,244243,6479.62,250723,2557,5228
980,0.584,145299,340.894,145640,2563,5240
981,0.634,0.06,16241.6,16242.5,2563,5240
982,0.481,0.265,9342.13,9343.02,2563,5240
983,0.421,243962,7383.73,251346,2573,5260
984,0.381,42297.7,9714.15,52012.4,2575,5264
985,0.513,47303.1,9769.08,57072.9,2577,5268
986,0.396,156810,333.358,157144,2583,5280
987,0.338,52043,11695.2,63738.7,2585,5284
988,0.259,0.307,9103,9103.71,2585,5284
989,0.292,0.264,8780.48,8781.18,2585,5284
990,0.365,42058.3,9978.18,52037,2587,5288
991,551125,40061.5,9346.56,600533,2589,5292
992,0.578,0.198,15136,15137,2589,5292
993,0.596,103216,7127.88,110345,2593,5300
994,0.48,228897,6298.53,235196,2603,5320
